id|name|description|mision|vision|sector_id
5026a6c5-bc28-4abe-ba16-84848fd70f3f|Unidad Administrativa Especial De Catastro|Entidad encargada de la gestión y actualización del catastro en Bogotá.|La Unidad Administrativa Especial de Catastro Distrital es la entidad encargada de recopilar, integrar y disponer la información georreferenciada de la propiedad inmueble del Distrito Capital en sus aspectos físico, jurídico y económico, que contribuya a la planeación económica, social y territorial del Distrito Capital permitiendo la satisfacción de los grupos de valor.|En 2028 la Unidad Administrativa Especial de Catastro Distrital, será reconocida por transformar y optimizar la gestión catastral mediante el uso de metodologías y tecnologías innovadoras, orientadas a generar y disponer información y conocimiento que faciliten la planeación y la toma de decisiones para el bienestar de la ciudadanía, con un talento humano competente y comprometido.|3ec97a4a-f9a1-42ca-afd4-0003bb5b9a63
99890a0b-70de-4846-8562-08860ab50475|Instituto Distrital Para La Protección De La Niñez Y La Juventud|Entidad encargada de la protección y atención integral de la niñez y juventud.|Formar ciudadanos creativos e innovadores con oportunidades, desde un modelo pedagógico basado en los principios de afecto, alegría y libertad y un talento institucional que apropia la vocación de servicio y liderazgo para construir proyecto y sentido de vida en los niños, niñas, adolescentes y jóvenes en habitabilidad en calle, en riesgo de habitarla o en condiciones de fragilidad social de la Ciudad.|El IDIPRON será un referente en la ciudad y en el mundo en prácticas pedagógicas innovadoras, que desarrollan talentos, generan oportunidades y transforman la vida de los niños, niñas, adolescentes y jóvenes en ciudadanos felices.|5ca8d8a2-9599-44b4-94b1-ef51f23aa6fe
deca3f0e-aeac-4446-8e7c-793ba8cb2bb2|Secretaría Distrital De Integración Social|Entidad encargada de la integración y protección social de poblaciones vulnerables.|La Secretaría Distrital de Integración Social, es una entidad pública de nivel central de la ciudad de Bogotá, líder del sector social, responsable de la formulación e implementación de políticas públicas poblacionales orientadas al ejercicio de derechos, ofrece servicios sociales y promueve de forma articulada, la inclusión social, el desarrollo de capacidades y la mejora en la calidad de vida de la población en mayor condición de vulnerabilidad, con un enfoque territorial.|La Secretaría Distrital de Integración Social será en el año 2030, una entidad líder, a nivel nacional, en materia de política social y un referente en la promoción de derechos, por contribuir a la inclusión social, al desarrollo de capacidades y a la prestación de los servicios sociales de alta calidad, a través de la transformación de los servicios sociales, la modernización institucional y una estrategia territorial integral social que responde a las necesidades sociales mediante acciones transectoriales, integradoras e innovadoras. Lo anterior para hacer de Bogotá una ciudad más cuidadora, incluyente, sostenible y consciente.|5ca8d8a2-9599-44b4-94b1-ef51f23aa6fe
594b1c29-91da-407a-93e6-57c8ffa8e22a|Empresa De Transporte Del Tercer Milenio|Entidad a cargo de la operación del sistema de transporte público masivo TransMilenio.|Somos los responsables de gestionar el Sistema Integrado de Transporte Público de Bogotá D.C., en sus componentes troncal, zonal, alimentación y cable, que conecta a las personas con las oportunidades que brinda la ciudad, en condiciones de calidad, seguridad y eficiencia.|En el 2028 seremos orgullo de los bogotanos y colombianos por prestar un servicio de transporte público confiable, inteligente e innovador, centrado en las necesidades de los usuarios.|726baddb-59f4-412e-9908-ae15af3b94e2
a835f2e5-8516-4942-8526-44d7338480bc|Empresa Metro De Bogotá|Empresa encargada del desarrollo, operación y gestión del metro de Bogotá.|Nuestro propósito como Empresa Metro de Bogotá es transformar positivamente la movilidad del Distrito Capital mediante la implementación y operación del modo ferroviario del SITP; con conexión a las redes de integración regional, aportando al desarrollo y renovación urbana de la ciudad, con el fin de generar acceso a oportunidades urbanas y mejorar la calidad de vida de los ciudadanos.|En el año 2028, con la entrada en operación de la PLMB, la Empresa será reconocida como ejemplo de gestión de movilidad sostenible, segura, confiable, eficiente y con altos estándares tecnológicos. Se habrá definido la expansión de la PLMB, conectándose con el SITP y fortaleciendo la consolidación del modo férreo regional. La EMB, será un referente de cultura, valores y motivo de orgullo y apropiación ciudadana, por su contribución a la transformación positiva de la capital. Adicionalmente, será reconocida en América por la generación de otras fuentes de financiación que contribuyan a su sostenibilidad en el tiempo.|726baddb-59f4-412e-9908-ae15af3b94e2
93c5d9a1-9971-4450-ab5a-66a350eb158a|Instituto De Desarrollo Urbano|Instituto encargado de la planificación y ejecución de proyectos de infraestructura vial.|Estructuramos y desarrollamos proyectos de infraestructura vial y movilidad multimodal, de forma sostenible, incluyente, innovadora y eficiente, para contribuir al desarrollo urbano de Bogotá Región y mejorar la calidad de vida de su gente.|Consolidarnos en el 2030 como la entidad LIDER en estructuración, ejecución y conservación de proyectos integrales de infraestructura vial, transporte y movilidad multimodal para Bogotá región.|726baddb-59f4-412e-9908-ae15af3b94e2
05c61cf4-3560-4f3c-99db-9c3f9787a2f7|Operadora Distrital De Transporte|Operadora responsable del sistema de transporte público en la ciudad.|Prestar un servicio de transporte multimodal de alta calidad, innovador, eficiente y sostenible, que contribuya a la mejora de la calidad de vida de nuestras usuarias, usuarios y colaboradores aportando al cuidado del medio ambiente, el desarrollo social y económico de Bogotá y su área de influencia.|A 2026 la Operadora Distrital de Transporte S.A.S – La Rolita será reconocida y referente en la operación de sistemas integrados de transporte público eficientes, responsables y sostenibles que aportan a la mejora de la calidad de vida de nuestras usuarias, usuarios y colaboradores y la movilidad de la ciudad desde la eficiencia operacional, la sostenibilidad ambiental, la responsabilidad social y la equidad de género.|726baddb-59f4-412e-9908-ae15af3b94e2
c4f36231-7247-483a-b21e-44e5d118db29|Secretaría Distrital De Movilidad|Entidad encargada de la planificación y regulación de la movilidad en Bogotá.|La Secretaría Distrital de Movilidad como líder del sector, formula políticas e implementa estrategias de movilidad multimodal, incluyente y sostenible que contribuyen a la equidad y mejoran la calidad de vida de la ciudadanía y la seguridad de los actores viales, potenciando la productividad, la competitividad y la integración de Bogotá y la región, con una gestión íntegra y transparente.|A 2030 la Secretaría Distrital de Movilidad de Bogotá D.C. será referente mundial en movilidad sostenible, accesible, equitativa, y segura mediante la promoción de cambios comportamentales en la ciudadanía y los actores viales, la incorporación de enfoques territorial, de género y diferencial, la distribución eficiente y equitativa del espacio público, el incremento de la satisfacción en las experiencias de viaje, y la transformación digital y virtual de los trámites y servicios, con un equipo humano comprometido y competente|726baddb-59f4-412e-9908-ae15af3b94e2
c2100c35-c6cf-405e-9861-cf159c5697c5|Terminal De Transportes|Entidad responsable de la operación y administración de la terminal de transportes.|Promover, desarrollar y explotar soluciones de movilidad, mediante la gestión y operación innovadora, eficiente y sostenible de servicios a la ciudadanía, al sector transportador, regional y privado, que impacten positivamente en la movilidad distrital y/o nacional.|En el 2028 la Terminal de Transporte S.A. será líder a nivel nacional en la implementación de soluciones innovadoras y sostenibles de movilidad, mediante la prestación de servicios que beneficien a nuestros clientes, entendiendo ciudadanos, transportadores y terceros. Todo esto cumpliendo con las expectativas, financieras y misionales, de nuestros accionistas y socios.|726baddb-59f4-412e-9908-ae15af3b94e2
ce0f66f7-a7ad-4e4f-a631-f083237dcc0a|Unidad Administrativa Especial De Rehabilitación Y Mantenimiento Vial|Institución responsable del mantenimiento y rehabilitación de la infraestructura vial.|La misión de la Unidad Administrativa Especial de Rehabilitación y Mantenimiento Vial (UAERMV) de Bogotá es mejorar la movilidad y disminuir la accidentalidad en la ciudad: Conservar la malla vial local, Atender situaciones imprevistas que dificultan la movilidad, Brindar apoyo interinstitucional.  |Ejecutar las obras necesarias para el manejo del tráfico, el control de la velocidad, señalización horizontal y la seguridad vial, para obras de mantenimiento vial, cuando se le requiera.|726baddb-59f4-412e-9908-ae15af3b94e2
7a5e1933-2716-444c-81f2-b9f0d9497cc6|Secretaría Distrital De La Mujer|Secretaría que fomenta la equidad de género y los derechos de las mujeres.|Liderar, orientar y coordinar la formulación, implementación, seguimiento y evaluación de la Política Pública de Mujeres y Equidad de Género, así como la transversalización de los enfoques de derechos de las mujeres, de género y diferencial, en los planes, programas, proyectos y políticas públicas distritales, para la protección, garantía y materialización de los derechos humanos de las mujeres en las diferencias y diversidades que las constituyen, promoviendo su autonomía y el ejercicio pleno de su ciudadanía en el Distrito Capital|La Secretaría Distrital de la Mujer en el año 2027 será reconocida distrital, nacional e internacionalmente por su contribución al reconocimiento, la garantía y el restablecimiento de los derechos humanos de las mujeres y al logro de la igualdad de género, incorporando efectivamente los enfoques de derechos de las mujeres, de género y diferencial en las políticas públicas y el quehacer institucional de la Administración distrital.|d0b29163-0944-44f1-93ce-7502eeee75a4
eae49b79-55c4-4432-b57a-576b591ff09d|Concejo De Bogotá|Órgano de representación y deliberación que formula normas y políticas distritales.|El Concejo de Bogotá D.C. como Suprema Autoridad Política Administrativa del Distrito Capital, expide normas que promueven el desarrollo integral de sus habitantes y de la ciudad, así mismo, vigila la gestión de la Administración Distrital, como así mismo elige a los servidores públicos distritales conforme a lo establecido en el Reglamento Interno del Concejo y la normatividad vigente.|El Concejo de Bogotá D.C. se posicionará en el año 2020, como una entidad líder a nivel nacional, contribuyendo al mejoramiento de la calidad de vida de los ciudadanos, su bienestar, su desarrollo integral y sostenible de la ciudad, desarrollando un ejercicio de control político pertinente, eficiente y eficaz; generando acuerdos que beneficien a los habitantes de la ciudad.|6d699b63-4943-4541-a1bf-532b6b59a26a
44d84dd4-805e-4a0a-955b-8587e5c661fc|Contraloría De Bogotá|Entidad encargada de la fiscalización y control del uso de los recursos públicos en Bogotá.|Vigilamos la gestión de los recursos del Distrito Capital con oportunidad y efectividad, apoyados en el control social participativo, alianzas estratégicas e innovación tecnológica, para contribuir al mejoramiento de la calidad de vida de los ciudadanos. |En el 2026, la Contraloría de Bogotá D.C. será un referente del control fiscal por la vinculación activa de los ciudadanos, la transformación digital del control fiscal y la efectividad de los resultados, aportando al desarrollo sostenible de la ciudad.|6d699b63-4943-4541-a1bf-532b6b59a26a
ccb07bc2-67b9-4c6b-9d1e-8d84493cde19|Personería De Bogotá|Organismo encargado de la vigilancia y control de la administración distrital.|Como órgano de control, la Personería de Bogotá, D. C., ejerce funciones de Ministerio Público, defensor de los derechos humanos que vigila la conducta de los servidores públicos, actuando de manera oportuna y resolutiva para garantizar el respeto de los derechos fundamentales, el cumplimiento de las funciones misionales y la normatividad vigente y el buen funcionamiento de las instituciones públicas en beneficio de las partes interesadas.|La Personería de Bogotá, D. C., para el año 2028, será reconocida como entidad efectiva, oportuna, resolutiva y cercana a la ciudadanía, con un talento humano competente haciendo uso de las tecnologías de la información de última generación y comprometida con los objetivos de desarrollo sostenible.|6d699b63-4943-4541-a1bf-532b6b59a26a
1b01632f-f169-46c5-be3a-d1c1eee6f58c|Veeduría Distrital|Organismo encargado del control ciudadano y la vigilancia de la gestión pública.|Somos un organismo autónomo de control y vigilancia, de carácter asesor y preventivo, encargado de contribuir con sus acciones a la eficiencia y transparencia de las entidades distritales, la participación ciudadana y el control social para incentivar la confianza en la gestión pública.|En 2028, la Veeduría Distrital, será la entidad referente en Colombia en el modelo innovador de vigilancia y control preventivo, para la eficiencia, control social y transparencia en el Distrito Capital.|6d699b63-4943-4541-a1bf-532b6b59a26a
4345be1e-ba97-44b0-8bcb-dc935f6b691f|Secretaría Distrital De Planeación|Secretaría que dirige la planificación territorial y el desarrollo urbano de la ciudad.|En la SDP planeamos y orientamos la transformación - territorial, económica, social y ambiental – del distrito capital para mejorar el bienestar colectivo y la competitividad de nuestra ciudad región - incluyente, cuidadora, equitativa y solidaria -, a través de las políticas públicas, la participación ciudadana y una gestión pública efectiva, digital e innovadora.|En 2024 la SDP será reconocida por su gestión pública efectiva en la recuperación social y económica de Bogotá, en el contexto de la post-pandemia, gracias a una planeación integral del territorio, la articulación de políticas públicas y las acciones intersectoriales para el desarrollo sostenible del Distrito Capital.|28d64e7b-bbcc-4a8b-928f-0c03c5f67bf2
47a52a9a-d3fa-4c48-b3fe-5d6916c283e4|Capital Salud|Entidad de salud enfocada en la prestación de servicios médicos a los ciudadanos.|Somos la EPS que garantiza el aseguramiento, el bienestar y la salud de sus afiliados; basada en un modelo de atención integral en salud, con altos estándares de calidad, trato humanizado, renovación tecnológica, con un equipo de trabajo competente enfocada en la satisfacción de nuestros afiliados y sus familias.|En el año 2024, CAPITAL SALUD EPS-S será la EAPB reconocida por su enfoque social y humano, con estándares superiores de calidad, basados en la innovación de sus procesos y sostenibilidad.|46910c13-ca4f-4767-8951-222b71e160e1
b1b5b22b-fd6e-4bfe-8c94-aee4718f7749|Centro De Desarrollo Tecnológico De Producción De Vacunas|Centro especializado en el desarrollo y producción de vacunas en el distrito.|Celebrar y ejecutar contratos para la investigación y desarrollo de biológicos. Construir, instalar, administrar, modificar y operar plantas, laboratorios, fábricas o centros para el desarrollo y producción de biológicos.|consolidar una ciudad del conocimiento, educada y competitiva, con producción de vacunas.|46910c13-ca4f-4767-8951-222b71e160e1
a735fee7-3139-4cbf-9eb4-88a51e2d69f9|Entidad De Gestión Administrativa Y Técnica|Institución que apoya la gestión administrativa y técnica del distrito.|Somos una entidad que gestiona procesos de contratación de bienes y servicios para entidades públicas y privadas del sector salud de orden Distrital y Nacional, de manera transparente, objetiva, eficiente y responsable.|En el 2024 la EGAT será la entidad gestora de la contratación del 100% de bienes y servicios no misionales del sector salud del Distrito Capital con eficiencia, confiabilidad y transparencia.|46910c13-ca4f-4767-8951-222b71e160e1
79b706db-7008-402f-a268-2e796aee894c|Fondo Financiero Distrital De Salud|Entidad que administra los recursos financieros del sector salud en Bogotá.|Recaudar y administrar los recursos que son captados por Bogotá y que provienen de diferentes fuentes públicas y privadas, destinadas al sector salud.|para el año 2024, la población de la ciudad-región reconozca a la entidad por su liderazgo en el mejoramiento de la calidad de vida y de los servicios de salud. |46910c13-ca4f-4767-8951-222b71e160e1
b9aed058-7ae7-47b1-aa6d-57382a7df8af|Instituto Distrital De La Ciencia, Biotecnología E Innovación En Salud|Instituto especializado en la investigación y desarrollo en biotecnología y salud.|Somos un instituto de ciencia, tecnología e innovación en salud, con énfasis en investigación médica y biotecnológica, que genera conocimiento y desarrollo científico, sobre la base del fortalecimiento de las capacidades del talento humano, infraestructura, cultura de la calidad y compromiso social, para la gestión de conocimiento y la provisión de productos e insumos biológicos humanos al servicio de la población.|En el 2030, seremos un instituto de excelencia en ciencia, tecnología e innovación, de referencia nacional e internacional en salud poblacional, con una cultura organizacional, basada en un sistema de gestión del conocimiento y un talento comprometido para el bienestar y desarrollo de la comunidad.|46910c13-ca4f-4767-8951-222b71e160e1
289452a5-d96a-41a2-89f0-a16058a70511|Secretaría Distrital De Salud|Organismo responsable de la formulación y ejecución de políticas de salud pública.|Somos la entidad rectora de salud en Bogotá, constituida por un equipo humano comprometido con la excelencia, responsable de garantizar el ejercicio efectivo del derecho a la salud de toda la población, a través de la implementación de un modelo de atención integral, equitativa, universal, participativa, centrada en el ser humano, la responsabilidad social y la sostenibilidad ambiental.|Para el año 2016, la Secretaría Distrital de Salud de Bogotá, será reconocida nacional e internacionalmente, como una entidad que cumple estándares superiores de calidad, que garantiza el derecho efectivo y el mejoramiento de calidad de vida en salud de la población, basado en un modelo de atención integral que responde a la estrategia de la Atención Primaria en Salud.|46910c13-ca4f-4767-8951-222b71e160e1
924f505e-b985-4139-a03f-2075e23075d0|Subred Integrada De Servicios De Salud Centro Oriente|Red hospitalaria que presta servicios de salud en la zona centro-oriente de Bogotá.|Somos la Subred Integrada de Servicios de Salud Centro Oriente del Distrito Capital, prestamos servicios de salud en el marco de una gestión clínica segura con estándares superiores de calidad, trato humanizado, mejoramiento continuo, gestión interinstitucional e intersectorial, participación comunitaria y generación del conocimiento por medio de la investigación y la docencia para impactar las condiciones de salud de usuarios, familias y comunidades, con talento humano íntegro y calificado.|En el año 2024 seremos una Subred Integrada de Servicios de Salud reconocida por la gestión de las Rutas Integrales de Atención en Salud, la atención integral, diferencial, territorial, la docencia e investigación científica, el compromiso con la prestación de servicios seguros, humanizados, el cumplimiento de estándares superiores de calidad, y la satisfacción de los usuarios y sus familias.|46910c13-ca4f-4767-8951-222b71e160e1
da3ccecf-b7ad-46f2-a759-edd4533cd47c|Subred Integrada De Servicios De Salud Norte|Red de hospitales que ofrece atención médica en la zona norte de la ciudad.|Somos una Empresa Social del Estado innovadora y socialmente responsable, que presta servicios de salud integrales y de calidad, con participación activa en la formación de talento humano y desarrollo de la docencia y la investigación, contribuyendo al mejoramiento de la calidad de vida de la población.|Para el 2030, la Subred Norte será reconocida como la Empresa Social del Estado, líder en la prestación de servicios asistenciales de excelencia, centrada en la persona, con atención humanizada, a través de la formación del talento humano asistencial y administrativo de alta calidad, inspirada por la docencia, la investigación y el desarrollo. Tendremos un modelo de gestión económico, ambientalmente sostenible, generador de equidad y legitimidad social..|46910c13-ca4f-4767-8951-222b71e160e1
69a66e34-418d-4f80-85cd-f9510d2d524e|Subred Integrada De Servicios De Salud Sur|Red hospitalaria enfocada en la prestación de servicios de salud en la zona sur.|La Subred Integrada de Servicios de Salud Sur E.S.E., presta Servicios de Salud a través de un Modelo de Atención Integral en Red, bajo los enfoques de gestión integral del riesgo y seguridad, fortaleciendo la formación académica orientada a la investigación científica e innovación, con un talento humano comprometido, humanizado y competente que contribuye al mejoramiento de las condiciones de salud de nuestros usuarios urbanos y rurales de las localidades de Usme, Ciudad Bolívar, Tunjuelito y Sumapaz.|En el año 2024 seremos una Empresa Social del Estado referente en el Distrito por la prestación de servicios de salud con estándares superiores de calidad, consolidada, sostenible, referente en investigación, docencia e innovación, con enfoque diferencial, territorial y comunitario, que promueven el cambio, la intersectorialidad, impactando positivamente la salud y calidad de vida de nuestros usuarios.|46910c13-ca4f-4767-8951-222b71e160e1
a6fa44d1-a682-4599-8e12-a0f1a12b6b69|Subred Integrada De Servicios De Salud Sur Occidente|Red integrada de salud que atiende a la población en el suroccidente de Bogotá.|Brindar servicios de salud con altos estándares de calidad, a través del Modelo de Atención Integral basado en Atención Primaria en Salud, gestión asistencial excelente, segura, humanizada, eficiente, promoción de la docencia, investigación e innovación con talento humano íntegro para contribuir al bienestar y calidad de vida de la población.|En el año 2030, la Subred Sur Occidente será reconocida a nivel nacional por su modelo de atención con enfoque diferencial, de género, territorial y participativo, logrando estándares superiores de calidad, promoviendo la docencia, investigación e innovación, auto sostenibilidad y gestión ambiental, fomentando el bienestar de los colaboradores de tal manera que impacté positivamente en la calidad de vida de la ciudadanía.|46910c13-ca4f-4767-8951-222b71e160e1
1392a4b4-32de-4eac-9433-9c120e273b37|Alcaldía Local De Antonio Nariño|Administración local encargada de la gestión y desarrollo del territorio de Antonio Nariño.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
6e2f4e1e-b26e-497d-b6f0-bf30f162c1dc|Alcaldía Local De Barrios Unidos|Entidad gubernamental responsable de la administración de la localidad de Barrios Unidos.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
b00a799a-4c7e-449c-9eb8-8f3d4123e788|Alcaldía Local De Bosa|Alcaldía local encargada de la planificación y gestión de la localidad de Bosa.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
637445a7-7ee6-44a7-b053-a613f873248f|Alcaldía Local De Chapinero|Administración local que gestiona el desarrollo urbano y social de Chapinero.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
82e05c17-326b-46a1-a875-62fb9db97e0b|Alcaldía Local De Ciudad Bolívar|Entidad que dirige y administra los servicios y proyectos en Ciudad Bolívar.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
f4f22688-fb8a-40ba-b58b-13d334dbf897|Alcaldía Local De Engativá|Alcaldía que supervisa y gestiona el desarrollo de la localidad de Engativá.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
1b8fefa0-afe4-4c6e-9a13-e15c39b76a4e|Alcaldía Local De Fontibón|Entidad responsable de la planificación y administración de la localidad de Fontibón.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
d65b7bcc-d53a-4543-a294-6f52e146281d|Alcaldía Local De Kennedy|Alcaldía encargada de la gestión territorial y el desarrollo comunitario en Kennedy.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
3563fdd5-9aeb-4b80-804f-ab21beaf454f|Alcaldía Local De La Candelaria|Entidad que vela por el desarrollo urbano y social de La Candelaria.|La Secretaría Distrital de Gobierno lidera la convivencia pacífica, el ejercicio de la ciudadanía, la promoción de la organización y de la participación ciudadana, y la coordinación de las relaciones políticas de la Administración Distrital en sus distintos niveles, para fortalecer la gobernabilidad democrática en el ámbito distrital y local, y garantizar el goce efectivo de los derechos humanos y constitucionales.|En el 2024 la Secretaría Distrital de Gobierno habrá puesto en marcha una nueva etapa renovada de participación ciudadana en Bogotá, resignificando el trabajo colaborativo entre la institucionalidad y la ciudadanía, construyendo comunidades empoderadas desde la convivencia pacífica, y fortaleciendo un gobierno local, cercano y transparente, con la implementación de mecanismos innovadores, una relación de confianza entorno al diálogo para la garantía de los derechos y el cumplimiento de los deberes de cada uno, de acuerdo con los compromisos establecidos en la alianza para el Gobierno Abierto.|d3379e05-d9fc-463a-9038-20de51fcc8d8
